negative,"No more #Coal or #Oil power plants in #SriLanka, President @GotabayaR declares his policy decision in line with 70% Renewable Energy target."
neutral,Renewable energy capacity addition likely to be 11 GW in FY2022: ICRA https://t.co/TlJ8L1b5SQ https://t.co/FmNyCaRUL2
neutral,"#GreatIndianBustard and the #renewableenergy sector – How to save both

https://t.co/GMo5W6VNxV

@wiiofficial1 @ncfindia @mnreindia #extinctspecies"
neutral,"The @TheOfficialSBI declared results for the financial year (FY) 2020-2021, which claimed that the bank had approved over ₹319.18 billion (~$4.26 billion) in #renewableenergy project finance in #India as of March 2021.

https://t.co/xnjrTqxWyr"
positive,"@IndiaER Nuclear is the way forward 
To a certain extent solar also,
no other renewable energy is reliable lol!!!!"
positive,"Join us for a live session with Mr. Arvind Tekur, Director Market &amp; Product Management, @hartingindia for insights on benefits: Sustainability engineering - driven by renewable energy at the Webinar hosted by @vdmaindia @VDMAonline #sustainability #engineering #renewableenergy https://t.co/2vJf60Bzzy"
neutral,"Lights out, its time to set out renewable energy source. What if sunlight? Wind power? Sea waves? Sunlight."
positive,WIND POWER: Street light powered  by wind energy 🍃⚡@DeskuGroup @AalectoMotors #Kochi #Kerala #renewableenergy #windpower #environment #WorldEnvironmentDay #climatechange #India https://t.co/AKca76eTfs
neutral,#Bitcoin Uses 56% of Renewable Energy https://t.co/urgs522iZo #bitcoinmining
positive,"@bhagwantkhuba @fertmin_india @mnreindia @mansukhmandviya Çongratulations 💐
Lets try to reduce the use of chemical fertilizers n boost organic manure. Its high time for renewable energy (solar) projects. Automotive sector drastically moving to EVs but still we don't have cheaper power n fast charging stations. High hopes from ur office"
positive,"#congratulations to @bhagwantkhuba for taking charge as Minister of State for  New and Renewable Energy @mnreindia @fertmin_india All the best sir, continue to work with a resolved spirit for the prosperity of the country and welfare of bidar people. @bjp4bidar @BJP4Karnataka https://t.co/Eeqlc8sV3c"
neutral,"@iSaveEnergyIND 3rd Statement is a lie 

#ContestAlert #ISaveEnergy #VanMahotsavWeek #SDG13 #energyefficiency #renewableenergy #climateaction #environment #saveenergy #Grundfos @iSaveEnergyIND"
neutral,Powering Tomorrow: The Creation and Future of the Hydrogen Engine - @intengineering #renewableenergy #hydrogenfuel #electrification https://t.co/QNXslLFYbG
negative,"Isgec Heavy Engineering JV firm bags order for renewable energy project in
US
Economic Times
on Wednesday said its joint venture (JV) firm has bagged an order... https://t.co/Kdfd80VpP8"
positive,"Shri Bhagwanth Khuba takes charge as Minister of State for  New and Renewable Energy

 https://t.co/rcGARkwQSt https://t.co/y3YBPGcQlv"
negative,"R.K. Singh takes charge as Minister of Power and Renewable Energy: Singh has already been steering the ministries in independent charge as a minister of state. In the latest cabinet reshuffle, he has been promoted to the rank of cabinet… https://t.co/62630ttCh6 #RK #Singh https://t.co/TTUC4NYxtb"
neutral,ASEAN Renewable Energy Outlook - ASEAN Centre for Energy https://t.co/VzD7hvjCx9 https://t.co/RR6jhBqox0
positive,"@JalShaktiAbhyan 
(22/30) Kiren Rijiju - #LawMinister and Justice @DoJ_India @pib_law 
(23/30) #rajkumarsingh - #power @MinOfPower; New and #renewableenergy @mnreindia 
(24/30) Hardeep Singh Puri - #petroleum and #naturalgas @PetroleumMin; #housing and Urban Affairs @MoHUA_India"
positive,"Renewable energy projects, if done suitably, are green and sustainable. Large RE projects that take up vast tracts of common land, however, do not enable a just transition of energy. #renewableenergy #solarenergy #windenergy #JustTransition 

https://t.co/7whUeta0PZ"
negative,Connecting river &amp; creating canals to divert water to dry areas is necessary to protect flooding. Move to renewable energy to protect climate.@narendramodi @navikakumar @kiranshaw @rajeev_mp #connectingrivers @PMOIndia @BSYBJP @sudhirchaudhary @RajatSharmaLive
neutral,"Hyundai Motor, Kia pledge to 100% renewable energy by 2050 https://t.co/UbJcf0FRqg https://t.co/RdGTTWfdz8"
neutral,Science Matters: Renewable Energy and Storage https://t.co/8p4JVVo5Hd
positive,"A Narayanaswamy - MoS for Social Justice and Empowerment 

@bhagwantkhuba - MoS for New and Renewable Energy; Chemicals and Fertilisers

#ModiCabinetExpansion"
positive,"Congratulations to @bhagwantkhuba ji for being appointed as MoS, New &amp; Renewable Energy, and MoS of Chemicals &amp; Fertilisers! Very happy that Bidar, Karnataka has got a representation in Central Govt. #CabinetReshuffle #CabinetDecisions #ModiCabinetReshuffle #CabinetReshuffle2021 https://t.co/4N48HfoK24"
positive,"Shri @bhagwantkhuba MoS in the Ministry of New and Renewable Energy; and MoS in the Ministry of Chemicals and Fertilisers 

Shri @ANarayana_swamy Minister of State in the Ministry of Social Justice and Empowerment

@harshaguttedar7 https://t.co/mYs79NWfiV"
neutral,Congratulations @bhagwantkhuba Sir Ministry of state renewable energy and @mnreindia &amp; @PibMinistry chemical &amp; fertilizer https://t.co/jky2IJfnDh
positive,"Shri Raj Kumar Singh:

Minister of Power; and Minister of New and Renewable Energy"
positive,"@AshwiniMS_TNIE @ShobhaBJP @bhagwantkhuba gets two MoS.
1. New and renewable energy.
2. Chemical and fertilizer"
positive,"Ministers from Karnataka.
1.Sobha akka - MoS in Agriculture
2.Bhagwant Khooba - MoS in New and renewable energy 
MoS in Chemical and Fertilizer
3.Narayanswamy - MoS in Social Justice.
4.Rajiv - MoS in Electronics 
And MoS in Skill Development."
negative,"@blsanthosh Congratulations for allocating useless portfolio to Karnataka. 
What sort of social justice is this?
1) Parliamentary Affairs
2) Agriculture
3) Skill development
4) Social Justice
5) Renewable Energy, Chemical &amp; fertiliser. @BJP4India @BJP4Karnataka
1/2"
positive,"Ministers representing Karnataka now have:

Finance
Corporate Affairs
Parliamentary Affairs
Coal
Mines
Renewable Energy
Agriculture
Farmers welfare
Social Justice
Chemicals and Fertilizer
Skill Development
IT

That's a very powerful portfolio.
Historic day for Karnataka!!!"
positive,"Karnataka MPs inducted into cabinet:

.@ShobhaBJP: MoS for Agriculture &amp; Farmers Welfare

.@rajeev_mp: MoS for IT &amp; Skill development

A Narayana Swamy: MoS for Social Justice

.@bhagwantkhuba: MoS Chemicals &amp; Fertilizers and Renewable Energy

#CabinetExpansion https://t.co/8wjTv0E6p6"
positive,"Zetwerk is hopeful of an even better growth in FY22 driven by increase in public and private spend across infrastructure, consumer durables, electronics, aerospace and renewable energy."
positive,They have mostly avoided operating in each other's space and the renewable energy push by Ambani's flagship #Reliance Industries and the #AdaniGroup of companies will be the highest profile faceoff between them.
neutral,Titans take battle positions for #solarpower: Mukesh #Ambani's $10bn entry into #renewable #energy could drive solar tariffs further to the ground and ignite bidding wars with fellow billionaire Gautam #Adani. https://t.co/PYhcpU22yV
positive,"'They have mostly avoided operating in each other's space and the renewable energy push by Ambani's flagship Reliance Industries and the Adani group of companies will be the highest profile faceoff between them..' 
https://t.co/AM1oigsgCP"
neutral,"Omaha Public Power District has chosen Wärtsilä’s 156 MW thermal balancing #powergeneration solution to ensure system stability as the utility is increasing the share of #renewableenergy in #Nebraska #USA. #decarbonisation 

Solution for # srilanka https://t.co/V7u8v3oeT3"
positive,"We're happy to complete project for the #interIntermedonlus which is an NGO from Italy. We've provided the solution related to  the Renewable Energy based portable hardware/device solution for it.
#renewableenergy #Hardware #productdesign #solution  #Italy #NGO #Africa"
neutral,Ethiopia to benefit from GCF’s $170.9m financing for renewable energy projects @fanatelevision https://t.co/tUFrbGFEUf
positive,"Busy days for Petl team! Not surprised, given the lower entry price point for solar these days, enquiries, conversions &amp; ROI for customer have been great!

 #solar #energy #sustainability #renewableenergy #surgeahead https://t.co/jMbCinSIpd"
neutral,"Japan giant signs deal for 30 Australian solar farms with battery and hydrogen storage
#renewableenergy #solar https://t.co/cVEaGXmagw"
neutral,"@Masdar, an #AbuDhabi based #renewableenergy company, won the bid to develop a 200 MW #solar project in #Armenia. The company had reportedly submitted the lowest bid of $0.029/kWh in a competitive bidding process.

https://t.co/zE1cLkHTTB"
neutral,"This recognizes the role NDB plays in development of the SME's, renewable energy &amp; women entrepreneurs. The funding comes at a critical time for the country, which is relying on the SME sector to revive the economy with the assistance of key financial sector player such as NDB""."
negative,"If you say you are environmental concerned design products that lasts long.

That will make bigger impact on climate change than using renewable energy in your HQ for PR"
neutral,@vinothk36847 @madan3 nee soldrathu correct tha naaye..... Aana petrol price increase panna ma vera renewable energy kondu veranum..... Aana ipo vera renewable energy vanthalum middle cla la iruka sela perala vanga  mudiyathu..... Renewable energy importance tha but... Current problem nu onnubiruku la
negative,"Marines shut off power, run base with renewable energy https://t.co/FYW0qcUCiO https://t.co/6uCDP4n5uO"
neutral,Envision: China's renewable energy giant https://t.co/MYcAkZSO0s https://t.co/G5fBsOOr8V
neutral,Electricity from Renewable Energy Sources is Now Cheaper than Ever #Renewableenergy #Climatechange https://t.co/tD8PNx109J
neutral,STOP Saying Wastelands!Bring Solar parks under the purview of Environment Impact Assessments @moefcc @mnreindia @SECI_Ltd @pvmagazineindia @cfa_ind @esgindia1 #renewableenergy  #solarpower  #deserts #pastoralism https://t.co/S3NmtkPmcY
neutral,"""#இன்றைய கழிவு -#நாளைய எரிசக்தி"" என்னும் கனவை நனவாக்கும் விதமாக பேட்டரிகளில் #எரிசக்தியை சேமித்து வைப்பதற்கான அடிப்படையாக தொழிற்சாலைக் #கழிவுகள் எதிர்காலத்தில் திகழலாம்.

VISIT:https://t.co/kHMlGSRcDi

#Tamilnadu #Tamilnews #AmNewsTamil #renewableenergy #Battery #powerbank https://t.co/6j0WCg3Y7X"
positive,@TRBRajaa @UpdatesChennai Harnessing tidel energy is also critical. When it comes to renewable energy diversification is important to become less dependent on coal.
neutral,Join 🇬🇧 companies @RyseEnergy @UKEF and #OxtoEnergy who will be speaking during the #AtmanirbharBharat Renewable Energy Manufacturing Conference on the 15th and 16th of July. https://t.co/SYIF7ZVB2C
neutral,Changing ownership trends in India’s renewable energy projects https://t.co/gXZJzgoz8F
neutral,NTPC Planning To Launch IPO Of Its Renewable Energy Subsidiary In Next Two Years: Report https://t.co/XXStubzGsG
positive,"@rajeshkcv The weight is an issue.
But clean energy will be very critical.
EU have switched over to 50% renewable energy. We must https://t.co/izRvhOwet7."
neutral,"National Renewable Energy Park and Indira Priyadarshini Children's Park in the heart of #Kochi city have been reduced to micro-forests with creepers covering the area and reptiles slithering through them, writes @anupamamili 
https://t.co/xKIW0tmOGf via @NewIndianXpress"
positive,"Advanced Mould Technology installed a 120 KW rooftop #solar powerplant at Dabaspet, Karnataka under the Capex financing model.

Read more here: https://t.co/Xq5h41hJBR 

#solarenergy #renewableenergy #GoGreen"
neutral,"News: NTPC Renewable Energy Ltd IPO to hit markets in 2022-23

#sattvacfo #CFO #CFOServices #India #business #finance
#gst #incometax #mca #roc #rbi #SEBI
#export #import
#Bengaluru #Kolkata #Mumbai #Pune #Delhi #Bhopal #Guwahati #NorthEast"
positive,"Air pollution can be effectively tackled by phasing out fossil fuels, using renewable energy sources, and fighting deforestation, such action will also contribute to achieving the SDGs #BeatAirPollution 
https://t.co/0JUpWlnjnV https://t.co/RP8uPEQUgZ"
neutral,Council switches to 100 per cent renewable energy - Council https://t.co/FVWmNkJBht https://t.co/TQxhqK73b2
positive,Two great Indian Entrepreneurs have aimed at 100 GW each from renewable energy sources ! India needs many such great entrepreneurs who think at scale  https://t.co/9mo2qtcYJS
neutral,"News: NTPC Renewable Energy Ltd IPO to hit markets in 2022-23
#sattvacfo #CFO #CFOServices #India #business #finance
#gst #incometax #mca #roc #rbi #SEBI
#export #import
#Bengaluru #Kolkata #Mumbai #Pune #Delhi #Bhopal #Guwahati #NorthEast"
neutral,"By transitioning to #renewableenergy powered #electricvehicles, #India can save billions on #energy imports, improve #airquality, while combating #climateCrisis impacting millions #monitoringpollution #pollution  #Environment #emissions #airpollution  https://t.co/sLIrV6ADz5 https://t.co/ZuP2UuPxLF"
positive,"@kunalkamra88 Sir, petroleum products are imported and puts lot of pressure on foreign exchange. Optimum use and adoption of renewable energy is the only way. If govts reduce tax they have to tax other items or borrow money. Sometimes we have to accept reality. Rationing is another option."
neutral,@GOBIsecretariat @UNBiodiversity @SargassoSeaCmsn @SANBI_ZA @MedPAN @BonnConvention @GRIDArendal @iki_bmu @IASS_Potsdam @BirdLifeMarine @mmpatf Can you advise that only renewable energy should be used worldwide?
neutral,"இந்தியாவில் தமிழ்நாடு உட்பட 11 மாநிலங்களில் முன்னர் பரவலாக இவை காணப்பட்டன. இன்று எண்ணிக்கையில் மிகவும் குறைந்து, பார்ப்பதே மிகவும் அரிது என்ற நிலைக்குத் தள்ளப்பட்டுள்ளன. 

#Environment | #RenewableEnergy

https://t.co/dZ1IIIKJy6"
neutral,4 Things You Should Know About Renewable Energy https://t.co/7n2EJ2Kj5H https://t.co/evo7iDqKfE
positive,Petl Energy’s first assignment was for a garment exports company in Chennai. An Enterprising management that was open to embracing Renewable energy for commercial benefits and demonstrating sustainability measures. Proud of my team that delivered this in…https://t.co/uJokvuBq3u
positive,@MrsGandhi Petroleum products are imported which puts huge pressure on our foreign exchange. Optimum use and adoption of renewable energy to the only way. If govts have to reduce taxes on these they have to either tax other items or barrow. We can not afford that. Hard reality.
positive,"@Moneypurseadv #AskMoneyPurse

Hello Sir,

What is our view on TATAPOWER. I purchased it for long term keeping renewable energy and EV in mind. 

There is also a news that TATAPOWER is planning for new IPO for Renewable energy, if that is the case, then what will happen to stock?"
neutral,"#DISCOMs owed ₹124.2 billion (~$1.66 billion) to #renewableenergy generators (excluding disputed amounts) in overdue payments across 193 pending invoices at the end of May 2021, according to data released by the @MinOfPower.

https://t.co/PXGd5LpGuh"
neutral,"Spotify: https://t.co/Mn9SQsgCY0 

Apple: https://t.co/UrSxDvU0As 

Google: https://t.co/tlYrQXLcdf 

Amazon: https://t.co/P909Ux5HMn

#101Podcasts #101Reporters #ClimateChange #G7 #FossilFuels #Sustainability #RenewableEnergy"
neutral,Meet Linda Mabhena-Olagunju - the renewable energy business trailblazer https://t.co/XGZXMJdGzu
neutral,Resolute’s renewable energy performance: 2020 highlights - The Resolute Blog https://t.co/gbqaAFzCSv
neutral,Fugro’s SEAWATCH Wind Lidar Buoy Geo-Data to Support Vietnam’s Renewable Energy Transiti... https://t.co/WXc7X5uB0z
